ID Gender,Gender,Year Enlisted,Years in Service,Workforce Status,Record Count,Average Wage,Average Wage Appx MOE,Total Population,Total Population MOE Appx,PUMS Occupation,Degree Type,ID PUMS Occupation
2,Female,2017,2,TRUE,7," $68,018 "," $33,251 "," 1,340 "," 2,526 ",Firstline enlisted military supervisors,High School Degree and Certificate,553010
1,Male,2015,6,TRUE,30," $67,992 "," $8,866 "," 15,255 "," 1,312 ",Military enlisted tactical operations & air/weapons specialists & crew members,High School Degree,559830
2,Female,2014,3,TRUE,46," $38,601 "," $4,162 "," 3,437 "," 3,596 ","Military, rank not specified",Bachelor's Degree and Certification,552010
1,Male,2017,4,TRUE,272," $86,062 "," $6,708 "," 4,136 ", 907 ,Aircraft pilots & flight engineers,Bachelor's Degree,552010
1,Male,2018,5,TRUE,123," $48,681 "," $18,835 "," 5,639 "," 2,525 ",Aircraft pilots & flight engineers,Bachelor's Degree,553010
1,Male,2016,2,TRUE,91," $77,778 "," $5,890 "," 36,964 "," 3,237 ","Military, rank not specified",Master's Degree,553010
2,Female,2014,2,TRUE,2," $66,807 "," $9,730 ", 843 ," 2,937 ",Aircraft mechanics & service technicians,Bachelor's Degree,559830
2,Female,2015,6,TRUE,139," $54,442 "," $22,072 "," 15,645 "," 3,793 ",Aircraft pilots & flight engineers,Bachelor's Degree,559830
2,Female,2017,5,TRUE,456," $57,621 "," $4,839 "," 7,744 "," 4,623 ",Military enlisted tactical operations & air/weapons specialists & crew members,Associate's Degree and/or Certificate,559830
2,Female,2017,6,TRUE,124," $39,948 "," $5,180 "," 1,167 "," 3,464 ",Firstline enlisted military supervisors,Bachelor's Degree,559830
2,Female,2016,3,TRUE,135," $37,974 "," $3,717 "," 6,833 "," 1,627 ",Firstline enlisted military supervisors,Bachelor's Degree,552010
2,Female,2018,5,TRUE,129," $48,447 "," $24,829 "," 6,469 "," 3,657 ",Aircraft mechanics & service technicians,Bachelor's Degree and Certification,532010
2,Female,2018,6,TRUE,25," $66,655 "," $6,324 "," 34,150 "," 1,297 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,553010
1,Male,2015,5,TRUE,46," $61,968 "," $7,551 ", 774 , 688 ,Aircraft mechanics & service technicians,Bachelor's Degree,553010
1,Male,2016,3,TRUE,71," $73,352 "," $26,026 "," 2,807 "," 1,921 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,559830
1,Male,2014,3,TRUE,120," $50,129 "," $4,285 "," 18,544 "," 2,724 ",Firstline enlisted military supervisors,High School Degree,553010
1,Male,2014,5,TRUE,128," $52,321 "," $10,478 "," 17,894 "," 1,202 ",Firstline enlisted military supervisors,Associate's Degree and/or Certificate,559830
1,Male,2014,2,TRUE,16," $26,478 "," $6,217 "," 11,131 "," 2,381 ","Military, rank not specified",Associate's Degree and/or Certificate,559830
2,Female,2016,2,TRUE,58," $40,813 "," $6,613 "," 8,760 ", 651 ,Aircraft mechanics & service technicians,Bachelor's Degree,553010
2,Female,2015,3,TRUE,224," $52,507 "," $19,424 "," 3,329 "," 3,303 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,553010
1,Male,2015,5,TRUE,58," $37,671 "," $7,731 "," 14,538 "," 1,641 ",Firstline enlisted military supervisors,Bachelor's Degree,532010
1,Male,2017,4,TRUE,20," $45,837 "," $10,611 "," 6,181 "," 3,360 ",Aircraft pilots & flight engineers,High School Degree,552010
2,Female,2018,5,TRUE,101," $77,185 "," $10,262 ", 464 ," 3,169 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree and Certification,559830
1,Male,2015,4,TRUE,310," $52,960 "," $6,700 "," 13,266 "," 2,156 ","Military, rank not specified",High School Degree and Certificate,553010
1,Male,2015,4,TRUE,112," $37,081 "," $9,567 "," 25,569 "," 3,042 ",Aircraft pilots & flight engineers,High School Degree and Certificate,552010
